"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","18","test_bb84_clean_channel_usually_accepts","tests.unit","2026-01-27","passed","2026-01-27","","test_qkd_bb84","",""
"","883","test_login_invalid_password","tests.ui","2026-01-27","passed","2026-01-27","","test_login","",""
"","875","test_login_page_visual_regression","tests.visual","2026-01-27","passed","2026-01-27","","test_visual_login","",""
"","105","test_dummy_api_status","tests.api","2026-01-27","passed","2026-01-27","","test_dummy_api","",""
"","2164","test_login_success","tests.ui","2026-01-27","passed","2026-01-27","","test_login","",""
"","689","test_login_page_visual_regression","tests.visual","2026-01-27","passed","2026-01-27","","test_visual_login","",""
"","311","test_login_page_visual_regression","tests.visual","2026-01-27","passed","2026-01-27","","test_visual_login","",""
"","858","test_login_success","tests.ui","2026-01-27","passed","2026-01-27","","test_login","",""
"","394","test_login_invalid_password","tests.ui","2026-01-27","passed","2026-01-27","","test_login","",""
"","398","test_login_success","tests.ui","2026-01-27","passed","2026-01-27","","test_login","",""
"","254","test_performance_metrics","tests.performance","2026-01-27","passed","2026-01-27","","test_performance_metrics","",""
"","25","test_bb84_mitm_usually_detected","tests.unit","2026-01-27","passed","2026-01-27","","test_qkd_bb84","",""
"","762","test_performance_metrics","tests.performance","2026-01-27","passed","2026-01-27","","test_performance_metrics","",""
"","1288","test_login_invalid_password","tests.ui","2026-01-27","passed","2026-01-27","","test_login","",""
"","677","test_performance_metrics","tests.performance","2026-01-27","passed","2026-01-27","","test_performance_metrics","",""
