"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1287","test_performance_metrics","tests.performance","2026-01-26","passed","2026-01-26","","test_performance_metrics","",""
"","638","test_login_page_visual_regression","tests.visual","2026-01-26","passed","2026-01-26","","test_visual_login","",""
"","544","test_login_success","tests.ui","2026-01-26","passed","2026-01-26","","test_login","",""
"","19","test_bb84_clean_channel_usually_accepts","tests.unit","2026-01-26","passed","2026-01-26","","test_qkd_bb84","",""
"","811","test_login_invalid_password","tests.ui","2026-01-26","passed","2026-01-26","","test_login","",""
"","552","test_login_invalid_password","tests.ui","2026-01-26","passed","2026-01-26","","test_login","",""
"","433","test_performance_metrics","tests.performance","2026-01-26","passed","2026-01-26","","test_performance_metrics","",""
"","526","test_login_page_visual_regression","tests.visual","2026-01-26","passed","2026-01-26","","test_visual_login","",""
"","351","test_performance_metrics","tests.performance","2026-01-26","passed","2026-01-26","","test_performance_metrics","",""
"","26","test_bb84_mitm_usually_detected","tests.unit","2026-01-26","passed","2026-01-26","","test_qkd_bb84","",""
"","931","test_login_invalid_password","tests.ui","2026-01-26","passed","2026-01-26","","test_login","",""
"","750","test_login_success","tests.ui","2026-01-26","passed","2026-01-26","","test_login","",""
"","104","test_dummy_api_status","tests.api","2026-01-26","passed","2026-01-26","","test_dummy_api","",""
"","1184","test_login_success","tests.ui","2026-01-26","passed","2026-01-26","","test_login","",""
"","450","test_login_page_visual_regression","tests.visual","2026-01-26","passed","2026-01-26","","test_visual_login","",""
