"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","689","test_performance_metrics","tests.performance","2026-01-26","passed","2026-01-26","","test_performance_metrics","",""
"","120","test_dummy_api_status","tests.api","2026-01-26","passed","2026-01-26","","test_dummy_api","",""
"","894","test_performance_metrics","tests.performance","2026-01-26","passed","2026-01-26","","test_performance_metrics","",""
"","1035","test_login_success","tests.ui","2026-01-26","passed","2026-01-26","","test_login","",""
"","1018","test_login_invalid_password","tests.ui","2026-01-26","passed","2026-01-26","","test_login","",""
"","19","test_bb84_clean_channel_usually_accepts","tests.unit","2026-01-26","passed","2026-01-26","","test_qkd_bb84","",""
"","833","test_login_page_visual_regression","tests.visual","2026-01-26","passed","2026-01-26","","test_visual_login","",""
"","624","test_login_success","tests.ui","2026-01-26","passed","2026-01-26","","test_login","",""
"","752","test_performance_metrics","tests.performance","2026-01-26","passed","2026-01-26","","test_performance_metrics","",""
"","576","test_login_invalid_password","tests.ui","2026-01-26","passed","2026-01-26","","test_login","",""
"","998","test_login_success","tests.ui","2026-01-26","passed","2026-01-26","","test_login","",""
"","26","test_bb84_mitm_usually_detected","tests.unit","2026-01-26","passed","2026-01-26","","test_qkd_bb84","",""
"","951","test_login_invalid_password","tests.ui","2026-01-26","passed","2026-01-26","","test_login","",""
"","820","test_login_page_visual_regression","tests.visual","2026-01-26","passed","2026-01-26","","test_visual_login","",""
"","428","test_login_page_visual_regression","tests.visual","2026-01-26","passed","2026-01-26","","test_visual_login","",""
