"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","39259","test_expedia_search_brussels_friday_monday","tests.ui","2026-01-27","skipped","2026-01-27","Expedia","Travel","",""
"","28745","test_google_events_search_brussels","tests.ui","2026-01-27","skipped","2026-01-27","Google Search","Events","",""
"","9171","test_brave_events_search_brussels","tests.ui","2026-01-27","passed","2026-01-27","Brave Search","Events","",""
"","9630","test_booking_search_brussels_friday_monday","tests.ui","2026-01-27","passed","2026-01-27","Booking.com","Travel","",""
"","38152","test_expedia_search_brussels_friday_monday","tests.ui","2026-01-27","skipped","2026-01-27","Expedia","Travel","",""
"","28424","test_google_events_search_brussels","tests.ui","2026-01-27","skipped","2026-01-27","Google Search","Events","",""
"","8924","test_booking_search_brussels_friday_monday","tests.ui","2026-01-27","passed","2026-01-27","Booking.com","Travel","",""
"","13435","test_brave_events_search_brussels","tests.ui","2026-01-27","passed","2026-01-27","Brave Search","Events","",""
"","38767","test_booking_search_brussels_friday_monday","tests.ui","2026-01-27","skipped","2026-01-27","Booking.com","Travel","",""
"","28624","test_google_events_search_brussels","tests.ui","2026-01-27","skipped","2026-01-27","Google Search","Events","",""
"","38810","test_expedia_search_brussels_friday_monday","tests.ui","2026-01-27","skipped","2026-01-27","Expedia","Travel","",""
"","27865","test_brave_events_search_brussels","tests.ui","2026-01-27","skipped","2026-01-27","Brave Search","Events","",""
"","26","test_bb84_mitm_usually_detected","tests.unit","2026-01-27","passed","2026-01-27","","test_qkd_bb84","",""
"","18","test_bb84_clean_channel_usually_accepts","tests.unit","2026-01-27","passed","2026-01-27","","test_qkd_bb84","",""
