"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","911","test_login_page_visual_regression","tests.visual","2026-01-26","passed","2026-01-26","","test_visual_login","",""
"","662","test_login_page_visual_regression","tests.visual","2026-01-26","passed","2026-01-26","","test_visual_login","",""
"","894","test_login_invalid_password","tests.ui","2026-01-26","passed","2026-01-26","","test_login","",""
"","1121","test_login_success","tests.ui","2026-01-26","passed","2026-01-26","","test_login","",""
"","645","test_login_page_visual_regression","tests.visual","2026-01-26","passed","2026-01-26","","test_visual_login","",""
"","928","test_login_invalid_password","tests.ui","2026-01-26","passed","2026-01-26","","test_login","",""
"","25","test_bb84_mitm_usually_detected","tests.unit","2026-01-26","passed","2026-01-26","","test_qkd_bb84","",""
"","19","test_bb84_clean_channel_usually_accepts","tests.unit","2026-01-26","passed","2026-01-26","","test_qkd_bb84","",""
"","656","test_performance_metrics","tests.performance","2026-01-26","passed","2026-01-26","","test_performance_metrics","",""
"","695","test_performance_metrics","tests.performance","2026-01-26","passed","2026-01-26","","test_performance_metrics","",""
"","75","test_dummy_api_status","tests.api","2026-01-26","passed","2026-01-26","","test_dummy_api","",""
"","911","test_login_success","tests.ui","2026-01-26","passed","2026-01-26","","test_login","",""
"","793","test_performance_metrics","tests.performance","2026-01-26","passed","2026-01-26","","test_performance_metrics","",""
"","1116","test_login_success","tests.ui","2026-01-26","passed","2026-01-26","","test_login","",""
"","1069","test_login_invalid_password","tests.ui","2026-01-26","passed","2026-01-26","","test_login","",""
