"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","784","test_login_success","tests.ui","2026-01-27","passed","2026-01-27","","test_login","",""
"","2493","test_login_success","tests.ui","2026-01-27","passed","2026-01-27","","test_login","",""
"","683","test_login_invalid_password","tests.ui","2026-01-27","passed","2026-01-27","","test_login","",""
"","18","test_bb84_clean_channel_usually_accepts","tests.unit","2026-01-27","passed","2026-01-27","","test_qkd_bb84","",""
"","1288","test_login_page_visual_regression","tests.visual","2026-01-27","passed","2026-01-27","","test_visual_login","",""
"","2196","test_login_invalid_password","tests.ui","2026-01-27","passed","2026-01-27","","test_login","",""
"","1221","test_performance_metrics","tests.performance","2026-01-27","passed","2026-01-27","","test_performance_metrics","",""
"","601","test_login_page_visual_regression","tests.visual","2026-01-27","passed","2026-01-27","","test_visual_login","",""
"","1669","test_performance_metrics","tests.performance","2026-01-27","passed","2026-01-27","","test_performance_metrics","",""
"","26","test_bb84_mitm_usually_detected","tests.unit","2026-01-27","passed","2026-01-27","","test_qkd_bb84","",""
"","1740","test_login_page_visual_regression","tests.visual","2026-01-27","passed","2026-01-27","","test_visual_login","",""
"","106","test_dummy_api_status","tests.api","2026-01-27","passed","2026-01-27","","test_dummy_api","",""
"","530","test_performance_metrics","tests.performance","2026-01-27","passed","2026-01-27","","test_performance_metrics","",""
"","1692","test_login_invalid_password","tests.ui","2026-01-27","passed","2026-01-27","","test_login","",""
"","1657","test_login_success","tests.ui","2026-01-27","passed","2026-01-27","","test_login","",""
