"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","19","test_bb84_clean_channel_usually_accepts","tests.unit","2026-01-26","passed","2026-01-26","","test_qkd_bb84","",""
"","730","test_performance_metrics","tests.performance","2026-01-26","passed","2026-01-26","","test_performance_metrics","",""
"","744","test_login_page_visual_regression","tests.visual","2026-01-26","passed","2026-01-26","","test_visual_login","",""
"","25","test_bb84_mitm_usually_detected","tests.unit","2026-01-26","passed","2026-01-26","","test_qkd_bb84","",""
"","50","test_dummy_api_status","tests.api","2026-01-26","passed","2026-01-26","","test_dummy_api","",""
"","1348","test_login_page_visual_regression","tests.visual","2026-01-26","passed","2026-01-26","","test_visual_login","",""
"","985","test_login_invalid_password","tests.ui","2026-01-26","passed","2026-01-26","","test_login","",""
"","1592","test_login_success","tests.ui","2026-01-26","passed","2026-01-26","","test_login","",""
"","578","test_performance_metrics","tests.performance","2026-01-26","passed","2026-01-26","","test_performance_metrics","",""
"","893","test_login_invalid_password","tests.ui","2026-01-26","passed","2026-01-26","","test_login","",""
"","1618","test_login_invalid_password","tests.ui","2026-01-26","passed","2026-01-26","","test_login","",""
"","2544","test_performance_metrics","tests.performance","2026-01-26","passed","2026-01-26","","test_performance_metrics","",""
"","1011","test_login_success","tests.ui","2026-01-26","passed","2026-01-26","","test_login","",""
"","817","test_login_page_visual_regression","tests.visual","2026-01-26","passed","2026-01-26","","test_visual_login","",""
"","1099","test_login_success","tests.ui","2026-01-26","passed","2026-01-26","","test_login","",""
